DATE,COUNT
2020-01-19 07:15:00,18
2020-01-19 07:30:00,14
2020-01-19 07:45:00,24
2020-01-19 08:00:00,16
2020-01-19 08:15:00,19
2020-01-19 08:30:00,19
2020-01-19 08:45:00,11
2020-01-19 09:00:00,14
2020-01-19 09:15:00,13
2020-01-19 09:30:00,9
2020-01-19 09:45:00,10
2020-01-19 10:00:00,16
2020-01-19 10:15:00,7
2020-01-19 10:30:00,6
2020-01-19 10:45:00,8
2020-01-19 11:00:00,9
2020-01-19 11:15:00,6
2020-01-19 11:30:00,5
2020-01-19 11:45:00,3
2020-01-19 12:00:00,8
2020-01-19 12:15:00,5
2020-01-19 12:30:00,1
2020-01-19 12:45:00,5
2020-01-19 13:00:00,8
2020-01-19 13:15:00,5
2020-01-19 13:30:00,5
2020-01-19 13:45:00,4
2020-01-19 14:00:00,5
2020-01-19 14:15:00,5
2020-01-19 14:30:00,3
2020-01-19 14:45:00,4
2020-01-19 15:00:00,6
2020-01-19 15:15:00,6
2020-01-19 15:30:00,7
2020-01-19 15:45:00,5
2020-01-19 16:00:00,4
2020-01-19 16:15:00,6
2020-01-19 16:30:00,4
2020-01-19 16:45:00,6
2020-01-19 17:00:00,5
2020-01-19 17:15:00,4
2020-01-19 17:30:00,3
2020-01-19 17:45:00,2
2020-01-19 18:00:00,2
2020-01-19 18:15:00,4
2020-01-19 18:30:00,4
2020-01-19 18:45:00,6
2020-01-19 19:00:00,3
2020-01-19 19:15:00,5
2020-01-19 19:30:00,3
2020-01-19 19:45:00,3
2020-01-19 20:00:00,6
2020-01-19 20:15:00,3
2020-01-19 20:45:00,2
2020-01-19 21:00:00,3
2020-01-19 21:15:00,2
2020-01-19 21:30:00,4
2020-01-19 21:45:00,2
2020-01-19 22:00:00,4
2020-01-19 22:15:00,3
2020-01-19 22:30:00,5
2020-01-19 22:45:00,7
2020-01-19 23:00:00,5
2020-01-19 23:15:00,8
2020-01-19 23:30:00,5
2020-01-19 23:45:00,5
2020-01-20 00:00:00,7
2020-01-20 00:15:00,4
2020-01-20 00:30:00,9
2020-01-20 00:45:00,11
2020-01-20 01:00:00,7
2020-01-20 01:15:00,13
2020-01-20 01:30:00,13
2020-01-20 01:45:00,6
2020-01-20 02:00:00,10
2020-01-20 02:15:00,13
2020-01-20 02:30:00,13
2020-01-20 03:00:00,17
2020-01-20 03:15:00,19
2020-01-20 03:30:00,25
2020-01-20 03:45:00,21
2020-01-20 04:15:00,16
2020-01-20 04:30:00,22
2020-01-20 04:45:00,10
2020-01-20 05:00:00,22
2020-01-20 05:15:00,12
2020-01-20 05:30:00,18
2020-01-20 05:45:00,22
2020-01-20 06:00:00,19
2020-01-20 06:15:00,15
2020-01-20 06:30:00,10
2020-01-20 06:45:00,20
2020-01-20 07:00:00,8
2020-01-20 07:15:00,12
2020-01-20 07:30:00,20
2020-01-20 07:45:00,10
2020-01-20 08:00:00,39
2020-01-20 08:15:00,19
2020-01-20 08:30:00,29
2020-01-20 08:45:00,15
2020-01-20 09:00:00,26
2020-01-20 09:15:00,28
2020-01-20 09:30:00,29
2020-01-20 09:45:00,22
2020-01-20 10:00:00,16
2020-01-20 10:15:00,17
2020-01-20 10:30:00,29
2020-01-20 10:45:00,13
2020-01-20 11:00:00,18
2020-01-20 11:15:00,14
2020-01-20 11:30:00,12
2020-01-20 11:45:00,17
2020-01-20 12:00:00,25
2020-01-20 12:15:00,19
2020-01-20 12:45:00,25
2020-01-20 13:00:00,15
2020-01-20 13:15:00,17
2020-01-20 13:30:00,18
2020-01-20 13:45:00,43
2020-01-20 14:00:00,22
2020-01-20 14:15:00,23
2020-01-20 14:30:00,28
2020-01-20 14:45:00,34
2020-01-20 15:30:00,23
2020-01-20 15:45:00,13
2020-01-20 16:00:00,20
2020-01-20 16:15:00,35
2020-01-20 16:30:00,27
2020-01-20 16:45:00,26
2020-01-20 17:00:00,30
2020-01-20 17:15:00,53
2020-01-20 17:30:00,32
2020-01-20 17:45:00,27
2020-01-20 18:00:00,28
2020-01-20 18:15:00,24
2020-01-20 18:30:00,26
2020-01-20 18:45:00,31
2020-01-20 19:00:00,23
2020-01-20 19:15:00,29
2020-01-20 19:30:00,23
2020-01-20 19:45:00,15
2020-01-20 20:00:00,20
2020-01-20 20:15:00,16
2020-01-20 20:30:00,25
2020-01-20 20:45:00,27
2020-01-20 21:00:00,22
2020-01-20 21:15:00,15
2020-01-20 21:30:00,24
2020-01-20 21:45:00,19
2020-01-20 22:00:00,15
2020-01-20 22:15:00,24
2020-01-20 22:30:00,22
2020-01-20 22:45:00,22
2020-01-20 23:00:00,20
2020-01-20 23:15:00,22
2020-01-20 23:30:00,17
2020-01-20 23:45:00,19
2020-01-21 00:00:00,20
2020-01-21 00:15:00,18
2020-01-21 00:30:00,23
2020-01-21 00:45:00,22
2020-01-21 01:00:00,11
2020-01-21 01:15:00,16
2020-01-21 01:30:00,19
2020-01-21 01:45:00,25
2020-01-21 02:00:00,19
2020-01-21 02:15:00,22
2020-01-21 02:30:00,27
2020-01-21 02:45:00,31
2020-01-21 03:00:00,26
2020-01-21 03:15:00,21
2020-01-21 03:30:00,36
2020-01-21 03:45:00,45
2020-01-21 04:00:00,39
2020-01-21 04:15:00,34
2020-01-21 04:30:00,27
2020-01-21 04:45:00,31
2020-01-21 05:00:00,50
2020-01-21 05:15:00,60
2020-01-21 05:30:00,43
2020-01-21 05:45:00,39
2020-01-21 06:00:00,41
2020-01-21 06:15:00,43
2020-01-21 06:30:00,42
2020-01-21 06:45:00,33
2020-01-21 07:00:00,34
2020-01-21 07:15:00,59
2020-01-21 07:30:00,46
2020-01-21 07:45:00,30
2020-01-21 08:00:00,39
2020-01-21 08:15:00,35
2020-01-21 08:30:00,46
2020-01-21 08:45:00,61
2020-01-21 09:00:00,62
2020-01-21 09:15:00,52
2020-01-21 09:30:00,53
2020-01-21 09:45:00,43
2020-01-21 10:00:00,63
2020-01-21 10:15:00,49
2020-01-21 10:30:00,52
2020-01-21 10:45:00,38
2020-01-21 11:00:00,36
2020-01-21 11:15:00,39
2020-01-21 11:30:00,68
2020-01-21 11:45:00,57
2020-01-21 12:00:00,34
2020-01-21 12:15:00,85
2020-01-21 12:30:00,69
2020-01-21 12:45:00,55
2020-01-21 13:00:00,76
2020-01-21 13:15:00,65
2020-01-21 13:30:00,61
2020-01-21 13:45:00,69
2020-01-21 14:15:00,70
2020-01-21 14:30:00,71
2020-01-21 14:45:00,54
2020-01-21 15:00:00,60
2020-01-21 15:15:00,76
2020-01-21 15:30:00,67
2020-01-21 15:45:00,41
2020-01-21 16:00:00,60
2020-01-21 16:15:00,62
2020-01-21 16:30:00,55
2020-01-21 16:45:00,55
2020-01-21 17:00:00,43
2020-01-21 17:15:00,43
2020-01-21 17:30:00,41
2020-01-21 17:45:00,44
2020-01-21 18:00:00,59
2020-01-21 18:15:00,42
2020-01-21 18:30:00,44
2020-01-21 18:45:00,35
2020-01-21 19:00:00,68
2020-01-21 19:15:00,66
2020-01-21 19:30:00,77
2020-01-21 19:45:00,83
2020-01-21 20:00:00,104
2020-01-21 20:15:00,120
2020-01-21 20:30:00,82
2020-01-21 20:45:00,108
2020-01-21 21:15:00,88
2020-01-21 21:30:00,80
2020-01-21 21:45:00,82
2020-01-21 22:30:00,129
2020-01-21 22:45:00,107
2020-01-21 23:00:00,69
2020-01-21 23:15:00,82
2020-01-21 23:30:00,78
2020-01-21 23:45:00,86
2020-01-22 00:00:00,73
2020-01-22 00:15:00,56
2020-01-22 00:30:00,70
2020-01-22 00:45:00,60
2020-01-22 01:00:00,63
2020-01-22 01:15:00,67
2020-01-22 01:30:00,59
2020-01-22 01:45:00,52
2020-01-22 02:00:00,56
2020-01-22 02:15:00,73
2020-01-22 02:30:00,76
2020-01-22 02:45:00,47
2020-01-22 03:00:00,78
2020-01-22 03:15:00,81
2020-01-22 03:30:00,84
2020-01-22 03:45:00,82
2020-01-22 04:00:00,92
2020-01-22 04:15:00,61
2020-01-22 04:30:00,78
2020-01-22 04:45:00,85
2020-01-22 05:00:00,77
2020-01-22 05:15:00,71
2020-01-22 05:30:00,66
2020-01-22 05:45:00,68
2020-01-22 06:00:00,70
2020-01-22 06:15:00,66
2020-01-22 06:30:00,68
2020-01-22 06:45:00,57
2020-01-22 07:00:00,87
2020-01-22 07:15:00,66
2020-01-22 07:30:00,57
2020-01-22 07:45:00,52
2020-01-22 08:00:00,80
2020-01-22 08:15:00,99
2020-01-22 08:30:00,109
2020-01-22 08:45:00,78
2020-01-22 09:00:00,84
2020-01-22 09:15:00,78
2020-01-22 09:30:00,84
2020-01-22 09:45:00,94
2020-01-22 10:00:00,75
2020-01-22 10:15:00,67
2020-01-22 10:30:00,94
2020-01-22 10:45:00,64
2020-01-22 11:00:00,108
2020-01-22 11:15:00,79
2020-01-22 11:30:00,80
2020-01-22 11:45:00,102
2020-01-22 12:00:00,73
2020-01-22 12:15:00,64
2020-01-22 12:30:00,67
2020-01-22 12:45:00,82
2020-01-22 13:00:00,67
2020-01-22 13:15:00,91
2020-01-22 13:30:00,102
2020-01-22 13:45:00,100
2020-01-22 14:00:00,101
2020-01-22 14:15:00,74
2020-01-22 14:30:00,93
2020-01-22 14:45:00,86
2020-01-22 15:00:00,71
2020-01-22 15:15:00,79
2020-01-22 15:30:00,74
2020-01-22 15:45:00,63
2020-01-22 16:00:00,59
2020-01-22 16:15:00,69
2020-01-22 16:30:00,94
2020-01-22 16:45:00,81
2020-01-22 17:00:00,81
2020-01-22 17:15:00,55
2020-01-22 17:30:00,85
2020-01-22 17:45:00,77
2020-01-22 18:00:00,66
2020-01-22 18:15:00,63
2020-01-22 18:45:00,63
2020-01-22 19:00:00,83
2020-01-22 19:15:00,53
2020-01-22 19:30:00,85
2020-01-22 19:45:00,55
2020-01-22 20:00:00,54
2020-01-22 20:15:00,55
2020-01-22 20:30:00,79
2020-01-22 20:45:00,84
2020-01-22 21:15:00,96
2020-01-22 21:30:00,97
2020-01-22 21:45:00,66
2020-01-22 22:00:00,84
2020-01-22 22:30:00,106
2020-01-22 22:45:00,82
2020-01-22 23:00:00,89
2020-01-22 23:15:00,68
2020-01-22 23:30:00,62
2020-01-22 23:45:00,54
2020-01-23 00:00:00,68
2020-01-23 00:15:00,47
2020-01-23 00:30:00,52
2020-01-23 00:45:00,74
2020-01-23 01:00:00,72
2020-01-23 01:15:00,68
2020-01-23 01:30:00,58
2020-01-23 01:45:00,95
2020-01-23 02:15:00,89
2020-01-23 02:30:00,48
2020-01-23 02:45:00,52
2020-01-23 03:00:00,73
2020-01-23 03:15:00,56
2020-01-23 03:30:00,49
2020-01-23 03:45:00,61
2020-01-23 04:00:00,67
2020-01-23 04:15:00,65
2020-01-23 04:30:00,47
2020-01-23 04:45:00,71
2020-01-23 05:00:00,51
2020-01-23 05:15:00,58
2020-01-23 05:30:00,72
2020-01-23 05:45:00,59
2020-01-23 06:00:00,74
2020-01-23 06:15:00,78
2020-01-23 06:30:00,59
2020-01-23 06:45:00,64
2020-01-23 07:00:00,78
2020-01-23 07:15:00,73
2020-01-23 07:30:00,80
2020-01-23 07:45:00,77
2020-01-23 08:00:00,62
2020-01-23 08:15:00,56
2020-01-23 08:30:00,65
2020-01-23 08:45:00,75
2020-01-23 09:00:00,59
2020-01-23 09:15:00,102
2020-01-23 09:30:00,69
2020-01-23 09:45:00,99
2020-01-23 10:00:00,92
2020-01-23 10:15:00,100
2020-01-23 10:30:00,103
2020-01-23 10:45:00,91
2020-01-23 11:00:00,89
2020-01-23 11:15:00,95
2020-01-23 11:30:00,96
2020-01-23 11:45:00,122
2020-01-23 12:00:00,89
2020-01-23 12:15:00,73
2020-01-23 12:30:00,117
2020-01-23 12:45:00,103
2020-01-23 13:00:00,104
2020-01-23 13:15:00,87
2020-01-23 13:30:00,132
2020-01-23 13:45:00,82
2020-01-23 14:00:00,119
2020-01-23 14:15:00,91
2020-01-23 14:30:00,86
2020-01-23 14:45:00,98
2020-01-23 15:00:00,121
2020-01-23 15:15:00,111
2020-01-23 15:30:00,118
2020-01-23 15:45:00,128
2020-01-23 16:00:00,146
2020-01-23 16:15:00,119
2020-01-23 16:30:00,129
2020-01-23 16:45:00,123
2020-01-23 17:15:00,109
2020-01-23 17:30:00,140
2020-01-23 17:45:00,115
2020-01-23 18:00:00,102
2020-01-23 18:15:00,113
2020-01-23 18:30:00,121
2020-01-23 18:45:00,108
2020-01-23 19:00:00,133
2020-01-23 19:15:00,151
2020-01-23 19:30:00,148
2020-01-23 19:45:00,156
2020-01-23 20:00:00,176
2020-01-23 20:15:00,146
2020-01-23 20:45:00,136
2020-01-23 21:00:00,132
2020-01-23 21:15:00,135
2020-01-23 21:30:00,119
2020-01-23 21:45:00,120
2020-01-23 22:00:00,103
2020-01-23 22:15:00,119
2020-01-23 22:30:00,126
2020-01-23 22:45:00,117
2020-01-23 23:00:00,85
2020-01-23 23:15:00,84
2020-01-23 23:30:00,101
2020-01-23 23:45:00,91
2020-01-24 00:00:00,115
2020-01-24 00:15:00,99
2020-01-24 00:30:00,93
2020-01-24 00:45:00,87
2020-01-24 01:00:00,97
2020-01-24 01:15:00,75
2020-01-24 01:30:00,84
2020-01-24 01:45:00,122
2020-01-24 02:00:00,105
2020-01-24 02:15:00,102
2020-01-24 02:30:00,96
2020-01-24 02:45:00,93
2020-01-24 03:00:00,113
2020-01-24 03:15:00,111
2020-01-24 03:30:00,123
2020-01-24 03:45:00,75
2020-01-24 04:00:00,74
2020-01-24 04:15:00,89
2020-01-24 04:30:00,101
2020-01-24 04:45:00,115
2020-01-24 05:00:00,99
2020-01-24 05:15:00,110
2020-01-24 05:30:00,98
2020-01-24 05:45:00,111
2020-01-24 06:00:00,99
2020-01-24 06:15:00,101
2020-01-24 06:30:00,70
2020-01-24 06:45:00,69
2020-01-24 07:00:00,91
2020-01-24 07:15:00,106
2020-01-24 07:30:00,94
2020-01-24 07:45:00,88
2020-01-24 08:00:00,108
2020-01-24 08:15:00,101
2020-01-24 08:30:00,94
2020-01-24 08:45:00,100
2020-01-24 09:00:00,102
2020-01-24 09:15:00,145
2020-01-24 09:30:00,135
2020-01-24 09:45:00,139
2020-01-24 10:15:00,79
2020-01-24 10:30:00,109
2020-01-24 10:45:00,93
2020-01-24 11:00:00,105
2020-01-24 11:15:00,94
2020-01-24 11:30:00,102
2020-01-24 11:45:00,106
2020-01-24 12:00:00,84
2020-01-24 12:15:00,95
2020-01-24 12:30:00,84
2020-01-24 12:45:00,75
2020-01-24 13:00:00,97
2020-01-24 13:15:00,86
2020-01-24 13:30:00,72
2020-01-24 13:45:00,94
2020-01-24 14:00:00,111
2020-01-24 14:15:00,146
2020-01-24 14:30:00,106
2020-01-24 14:45:00,106
2020-01-24 15:00:00,104
2020-01-24 15:15:00,121
2020-01-24 15:30:00,99
2020-01-24 16:00:00,99
2020-01-24 16:15:00,129
2020-01-24 16:30:00,129
2020-01-24 16:45:00,143
2020-01-24 17:00:00,152
2020-01-24 17:15:00,144
2020-01-24 17:30:00,136
2020-01-24 17:45:00,150
2020-01-24 18:00:00,161
2020-01-24 18:15:00,159
2020-01-24 18:30:00,153
2020-01-24 18:45:00,140
2020-01-24 19:00:00,133
2020-01-24 19:15:00,152
2020-01-24 19:30:00,125
2020-01-24 19:45:00,140
2020-01-24 20:00:00,123
2020-01-24 20:15:00,141
2020-01-24 20:30:00,159
2020-01-24 20:45:00,108
2020-01-24 21:00:00,125
2020-01-24 21:15:00,142
2020-01-24 21:30:00,146
2020-01-24 21:45:00,128
2020-01-24 22:00:00,140
2020-01-24 22:15:00,95
2020-01-24 22:30:00,140
2020-01-24 22:45:00,112
2020-01-24 23:00:00,100
2020-01-24 23:15:00,101
2020-01-24 23:30:00,110
2020-01-24 23:45:00,98
2020-01-25 00:00:00,78
2020-01-25 00:15:00,102
2020-01-25 00:30:00,108
2020-01-25 00:45:00,103
2020-01-25 01:00:00,90
2020-01-25 01:15:00,103
2020-01-25 01:30:00,96
2020-01-25 01:45:00,133
2020-01-25 02:00:00,117
2020-01-25 02:15:00,125
2020-01-25 02:30:00,124
2020-01-25 02:45:00,110
2020-01-25 03:00:00,113
2020-01-25 03:15:00,118
2020-01-25 03:30:00,101
2020-01-25 03:45:00,89
2020-01-25 04:00:00,127
2020-01-25 04:15:00,92
2020-01-25 04:30:00,90
2020-01-25 04:45:00,95
2020-01-25 05:00:00,91
2020-01-25 05:15:00,86
2020-01-25 05:30:00,75
2020-01-25 05:45:00,78
2020-01-25 06:00:00,70
2020-01-25 06:15:00,67
2020-01-25 06:30:00,61
2020-01-25 06:45:00,66
2020-01-25 07:00:00,36
2020-01-25 07:15:00,50
2020-01-25 07:30:00,61
2020-01-25 07:45:00,52
2020-01-25 08:00:00,61
2020-01-25 08:15:00,40
2020-01-25 08:30:00,44
2020-01-25 08:45:00,41
2020-01-25 09:00:00,41
2020-01-25 09:15:00,46
2020-01-25 09:30:00,83
2020-01-25 09:45:00,51
2020-01-25 10:15:00,70
2020-01-25 10:30:00,72
2020-01-25 10:45:00,69
2020-01-25 11:15:00,55
2020-01-25 11:30:00,40
2020-01-25 11:45:00,84
2020-01-25 12:00:00,82
2020-01-25 12:15:00,66
2020-01-25 12:30:00,59
2020-01-25 12:45:00,87
2020-01-25 13:00:00,47
2020-01-25 13:15:00,63
2020-01-25 13:30:00,66
2020-01-25 13:45:00,70
2020-01-25 14:00:00,56
2020-01-25 14:15:00,64
2020-01-25 14:30:00,83
2020-01-25 14:45:00,78
2020-01-25 15:15:00,91
2020-01-25 15:30:00,77
2020-01-25 15:45:00,83
2020-01-25 16:00:00,99
2020-01-25 16:15:00,66
2020-01-25 16:30:00,104
2020-01-25 16:45:00,101
2020-01-25 17:00:00,90
2020-01-25 17:15:00,88
2020-01-25 17:30:00,81
2020-01-25 17:45:00,107
2020-01-25 18:00:00,90
2020-01-25 18:15:00,71
2020-01-25 18:30:00,92
2020-01-25 18:45:00,86
2020-01-25 19:00:00,80
2020-01-25 19:15:00,62
2020-01-25 19:30:00,82
2020-01-25 19:45:00,107
2020-01-25 20:00:00,59
2020-01-25 20:15:00,74
2020-01-25 20:30:00,51
2020-01-25 20:45:00,83
2020-01-25 21:00:00,39
2020-01-25 21:15:00,65
2020-01-25 21:30:00,44
2020-01-25 21:45:00,42
2020-01-25 22:00:00,44
2020-01-25 22:15:00,53
2020-01-25 22:45:00,39
2020-01-25 23:00:00,61
2020-01-25 23:15:00,36
2020-01-25 23:30:00,66
2020-01-25 23:45:00,57
2020-01-26 00:00:00,62
2020-01-26 00:15:00,78
2020-01-26 00:30:00,94
2020-01-26 00:45:00,93
2020-01-26 01:00:00,85
2020-01-26 01:15:00,72
2020-01-26 01:30:00,88
2020-01-26 01:45:00,69
2020-01-26 02:00:00,51
2020-01-26 02:15:00,66
2020-01-26 02:30:00,84
2020-01-26 02:45:00,84
2020-01-26 03:00:00,95
2020-01-26 03:15:00,68
2020-01-26 03:30:00,88
2020-01-26 03:45:00,113
2020-01-26 04:00:00,130
2020-01-26 04:30:00,64
2020-01-26 04:45:00,62
2020-01-26 05:00:00,75
2020-01-26 05:15:00,102
2020-01-26 05:30:00,95
2020-01-26 05:45:00,63
2020-01-26 06:00:00,59
2020-01-26 06:15:00,78
2020-01-26 06:30:00,118
2020-01-26 06:45:00,76
2020-01-26 07:00:00,65
2020-01-26 07:15:00,65
2020-01-26 07:30:00,63
2020-01-26 07:45:00,74
2020-01-26 08:00:00,61
2020-01-26 08:15:00,70
2020-01-26 08:30:00,58
2020-01-26 09:00:00,60
2020-01-26 09:15:00,61
2020-01-26 09:30:00,62
2020-01-26 09:45:00,65
2020-01-26 10:00:00,81
2020-01-26 10:15:00,65
2020-01-26 10:30:00,76
2020-01-26 10:45:00,40
2020-01-26 11:00:00,80
2020-01-26 11:15:00,69
2020-01-26 11:30:00,61
2020-01-26 11:45:00,57
2020-01-26 12:00:00,69
2020-01-26 12:15:00,74
2020-01-26 12:30:00,77
2020-01-26 12:45:00,81
2020-01-26 13:00:00,70
2020-01-26 13:15:00,65
2020-01-26 13:30:00,89
2020-01-26 13:45:00,64
2020-01-26 14:00:00,86
2020-01-26 14:15:00,61
2020-01-26 14:30:00,60
2020-01-26 14:45:00,57
2020-01-26 15:00:00,63
2020-01-26 15:15:00,77
2020-01-26 15:30:00,110
2020-01-26 15:45:00,96
2020-01-26 16:15:00,81
2020-01-26 16:30:00,79
2020-01-26 16:45:00,100
2020-01-26 17:15:00,90
2020-01-26 17:30:00,76
2020-01-26 17:45:00,106
2020-01-26 18:00:00,104
2020-01-26 18:15:00,93
2020-01-26 18:30:00,90
2020-01-26 18:45:00,95
2020-01-26 19:00:00,93
2020-01-26 19:30:00,99
2020-01-26 19:45:00,118
2020-01-26 20:00:00,113
2020-01-26 20:15:00,104
2020-01-26 20:30:00,116
2020-01-26 20:45:00,80
2020-01-26 21:00:00,96
2020-01-26 21:15:00,89
2020-01-26 21:45:00,71
2020-01-26 22:00:00,100
2020-01-26 22:15:00,74
2020-01-26 22:30:00,66
2020-01-26 22:45:00,76
2020-01-26 23:00:00,71
2020-01-26 23:15:00,80
2020-01-26 23:45:00,73
2020-01-27 00:00:00,67
2020-01-27 00:15:00,66
2020-01-27 00:30:00,90
2020-01-27 00:45:00,108
2020-01-27 01:00:00,97
2020-01-27 01:15:00,75
2020-01-27 01:30:00,75
2020-01-27 01:45:00,89
2020-01-27 02:00:00,74
2020-01-27 02:15:00,86
2020-01-27 02:30:00,106
2020-01-27 02:45:00,81
2020-01-27 03:00:00,84
2020-01-27 03:15:00,101
2020-01-27 03:30:00,92
2020-01-27 03:45:00,93
2020-01-27 04:00:00,97
2020-01-27 04:15:00,112
2020-01-27 04:30:00,88
2020-01-27 04:45:00,75
2020-01-27 05:00:00,102
2020-01-27 05:15:00,79
2020-01-27 05:30:00,83
2020-01-27 05:45:00,82
2020-01-27 06:00:00,106
2020-01-27 06:15:00,86
2020-01-27 06:30:00,124
2020-01-27 06:45:00,101
2020-01-27 07:00:00,90
2020-01-27 07:15:00,106
2020-01-27 07:30:00,100
2020-01-27 07:45:00,87
2020-01-27 08:00:00,54
2020-01-27 08:15:00,98
2020-01-27 08:30:00,89
2020-01-27 08:45:00,91
2020-01-27 09:00:00,101
2020-01-27 09:15:00,104
2020-01-27 09:30:00,74
2020-01-27 09:45:00,116
2020-01-27 10:00:00,118
2020-01-27 10:15:00,123
2020-01-27 10:30:00,136
2020-01-27 10:45:00,87
2020-01-27 11:00:00,101
2020-01-27 11:15:00,108
2020-01-27 11:30:00,107
2020-01-27 11:45:00,114
2020-01-27 12:00:00,93
2020-01-27 12:15:00,101
2020-01-27 12:30:00,109
2020-01-27 12:45:00,104
2020-01-27 13:00:00,101
2020-01-27 13:15:00,134
2020-01-27 13:30:00,136
2020-01-27 13:45:00,139
2020-01-27 14:00:00,124
2020-01-27 14:15:00,124
2020-01-27 14:30:00,130
2020-01-27 14:45:00,124
2020-01-27 15:00:00,155
2020-01-27 15:15:00,158
2020-01-27 15:30:00,161
2020-01-27 15:45:00,167
2020-01-27 16:00:00,139
2020-01-27 16:15:00,112
2020-01-27 16:30:00,146
2020-01-27 16:45:00,161
2020-01-27 17:00:00,119
2020-01-27 17:15:00,156
2020-01-27 17:30:00,177
2020-01-27 17:45:00,134
2020-01-27 18:00:00,140
2020-01-27 18:15:00,139
2020-01-27 18:30:00,130
2020-01-27 18:45:00,137
2020-01-27 19:00:00,126
2020-01-27 19:15:00,137
2020-01-27 19:30:00,117
2020-01-27 19:45:00,140
2020-01-27 20:00:00,119
2020-01-27 20:15:00,111
2020-01-27 20:30:00,126
2020-01-27 20:45:00,123
2020-01-27 21:00:00,88
2020-01-27 21:15:00,96
2020-01-27 21:30:00,121
2020-01-27 21:45:00,135
2020-01-27 22:00:00,113
2020-01-27 22:15:00,102
2020-01-27 22:30:00,165
2020-01-27 22:45:00,100
2020-01-27 23:00:00,127
2020-01-27 23:15:00,134
2020-01-27 23:30:00,109
2020-01-27 23:45:00,116
2020-01-28 00:00:00,132
2020-01-28 00:15:00,122
2020-01-28 00:30:00,172
2020-01-28 00:45:00,118
2020-01-28 01:00:00,115
2020-01-28 01:15:00,101
2020-01-28 01:30:00,119
2020-01-28 01:45:00,115
2020-01-28 02:00:00,115
2020-01-28 02:15:00,124
2020-01-28 02:30:00,139
2020-01-28 02:45:00,114
2020-01-28 03:00:00,147
2020-01-28 03:15:00,111
2020-01-28 03:30:00,114
2020-01-28 03:45:00,142
2020-01-28 04:00:00,114
2020-01-28 04:15:00,123
2020-01-28 04:30:00,115
2020-01-28 04:45:00,99
2020-01-28 05:00:00,116
2020-01-28 05:15:00,129
2020-01-28 05:30:00,165
2020-01-28 05:45:00,134
2020-01-28 06:00:00,162
2020-01-28 06:15:00,142
2020-01-28 06:30:00,124
2020-01-28 06:45:00,145
2020-01-28 07:00:00,139
2020-01-28 07:15:00,153
2020-01-28 07:30:00,116
2020-01-28 07:45:00,159
2020-01-28 08:00:00,119
2020-01-28 08:15:00,145
2020-01-28 08:30:00,127
2020-01-28 08:45:00,111
2020-01-28 09:00:00,145
2020-01-28 09:15:00,128
2020-01-28 09:30:00,184
2020-01-28 09:45:00,160
2020-01-28 10:00:00,168
2020-01-28 10:15:00,145
2020-01-28 10:30:00,188
2020-01-28 10:45:00,155
2020-01-28 11:00:00,189
2020-01-28 11:15:00,185
2020-01-28 11:30:00,151
2020-01-28 11:45:00,154
2020-01-28 12:00:00,154
2020-01-28 12:15:00,134
2020-01-28 12:30:00,162
2020-01-28 12:45:00,156
2020-01-28 13:00:00,155
2020-01-28 13:15:00,169
2020-01-28 13:30:00,150
2020-01-28 13:45:00,174
2020-01-28 14:00:00,201
2020-01-28 14:15:00,184
2020-01-28 14:30:00,160
2020-01-28 14:45:00,142
2020-01-28 15:00:00,183
2020-01-28 15:15:00,156
2020-01-28 15:30:00,161
2020-01-28 15:45:00,134
2020-01-28 16:00:00,149
2020-01-28 16:15:00,154
2020-01-28 16:30:00,135
2020-01-28 16:45:00,193
2020-01-28 17:00:00,121
2020-01-28 17:15:00,151
2020-01-28 17:30:00,179
2020-01-28 17:45:00,155
2020-01-28 18:00:00,164
2020-01-28 18:15:00,169
2020-01-28 18:30:00,135
2020-01-28 18:45:00,159
2020-01-28 19:00:00,136
2020-01-28 19:15:00,176
2020-01-28 19:30:00,156
2020-01-28 19:45:00,161
2020-01-28 20:00:00,171
2020-01-28 20:15:00,144
2020-01-28 20:30:00,137
2020-01-28 20:45:00,157
2020-01-28 21:00:00,171
2020-01-28 21:15:00,160
2020-01-28 21:30:00,146
2020-01-28 21:45:00,180
2020-01-28 22:00:00,157
2020-01-28 22:15:00,169
2020-01-28 22:30:00,166
2020-01-28 22:45:00,147
2020-01-28 23:15:00,150
2020-01-28 23:30:00,145
2020-01-28 23:45:00,143
2020-01-29 00:00:00,140
2020-01-29 00:15:00,127
2020-01-29 00:30:00,145
2020-01-29 00:45:00,158
2020-01-29 01:00:00,148
2020-01-29 01:15:00,172
2020-01-29 01:30:00,152
2020-01-29 02:00:00,174
2020-01-29 02:15:00,171
2020-01-29 02:30:00,167
2020-01-29 02:45:00,122
2020-01-29 03:00:00,174
2020-01-29 03:15:00,142
2020-01-29 03:30:00,113
2020-01-29 03:45:00,129
2020-01-29 04:00:00,102
2020-01-29 04:15:00,131
2020-01-29 04:30:00,129
2020-01-29 04:45:00,135
2020-01-29 05:00:00,121
2020-01-29 05:15:00,122
2020-01-29 05:30:00,142
2020-01-29 05:45:00,124
2020-01-29 06:00:00,103
2020-01-29 06:15:00,108
2020-01-29 06:30:00,121
2020-01-29 07:00:00,129
2020-01-29 07:15:00,133
2020-01-29 07:30:00,157
2020-01-29 07:45:00,104
2020-01-29 08:00:00,132
